[INFO] | 2026-09-17 12:07:34 PM | analyzer.OptionsContract_fix | Analysis started at: 2026-09-17 12:07:34 PM
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for premiumToPay
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for premiumToPay
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function premiumToPay
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for uniswapSellOToken
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for uniswapSellOToken
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function uniswapSellOToken
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transferFee
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transferFee
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transferFee
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for removeUnderlying
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for removeUnderlying
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function removeUnderlying
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for redeemVaultBalance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for redeemVaultBalance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function redeemVaultBalance
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transferFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transferFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transferFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transfer
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for transferFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for transferFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function transferFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for addETHCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for addETHCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function addETHCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for addERC20Collateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for addERC20Collateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function addERC20Collateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _burn
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _burn
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _burn
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _burn
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _burn
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _burn
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for isExerciseWindow
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for isExerciseWindow
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function isExerciseWindow
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for isSafe
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for isSafe
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function isSafe
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for calculateCollateralToPay
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for calculateCollateralToPay
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function calculateCollateralToPay
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for uniswapBuyOToken
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for uniswapBuyOToken
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function uniswapBuyOToken
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for sellOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for sellOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function sellOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _burnFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _burnFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _burnFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _burnFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _burnFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _burnFrom
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for burnOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for burnOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function burnOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for issueOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for issueOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function issueOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for removeCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for removeCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function removeCollateral
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for isUnsafe
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for isUnsafe
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function isUnsafe
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for _exercise
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for _exercise
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function _exercise
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for buyOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for buyOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function buyOTokens
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for maxCollateralLiquidatable
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for maxCollateralLiquidatable
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | State variable assignement do not exist
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function maxCollateralLiquidatable
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for exercise
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for exercise
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function exercise
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Generating return summary for liquidate
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Return summary generated for liquidate
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Range graph generated
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Processed function liquidate
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Value Range Analysis took 0.613985 seconds
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Value Range Analysis finished
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Storage dependency graph compostion started!
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Storage dependency graph compostion finished!
[INFO] | 2026-09-17 12:07:46 PM | analyzer.OptionsContract_fix | Dependency detection started!
[INFO] | 2026-09-17 12:07:49 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and transfer
[INFO] | 2026-09-17 12:07:51 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and transfer
[INFO] | 2026-09-17 12:07:54 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and transferFrom
[INFO] | 2026-09-17 12:07:55 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and transferFrom
[INFO] | 2026-09-17 12:08:08 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and exercise
[INFO] | 2026-09-17 12:08:15 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and exercise
[INFO] | 2026-09-17 12:08:16 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and issueOTokens
[INFO] | 2026-09-17 12:08:17 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and issueOTokens
[INFO] | 2026-09-17 12:08:18 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and burnOTokens
[INFO] | 2026-09-17 12:08:18 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and burnOTokens
[INFO] | 2026-09-17 12:08:19 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and liquidate
[INFO] | 2026-09-17 12:08:20 PM | analyzer.OptionsContract_fix | TOD dependency detected in file OptionsContract_fix.sol in contract OptionsContract in by composing functions exercise and liquidate
[INFO] | 2026-09-17 12:08:20 PM | analyzer.OptionsContract_fix | Dependency detection finished!
[INFO] | 2026-09-17 12:08:20 PM | analyzer.OptionsContract_fix | Static Analysis took 45.637941 seconds
[INFO] | 2026-09-17 12:08:20 PM | analyzer.OptionsContract_fix | Dependency exists
[INFO] | 2026-09-17 12:08:20 PM | analyzer.OptionsContract_fix | Invoking symbolic executor!
