[INFO] | 2026-09-17 01:20:24 PM | analyzer.OptionsContract | Analysis started at: 2026-09-17 01:20:24 PM
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _burn
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _burn
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _burn
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _burn
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for claimCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for claimCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function claimCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for isSafe
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for isSafe
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function isSafe
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for calculateCollateralToPay
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for calculateCollateralToPay
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function calculateCollateralToPay
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _burnFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _burnFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _burnFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for _burnFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for _burnFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function _burnFrom
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for burnOTokens
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for burnOTokens
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function burnOTokens
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for issueOTokens
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for issueOTokens
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function issueOTokens
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for removeCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for removeCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function removeCollateral
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for isUnsafe
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for isUnsafe
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | State variable assignement do not exist
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function isUnsafe
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for exercise
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for exercise
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function exercise
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for createETHCollateralOption
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for createETHCollateralOption
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function createETHCollateralOption
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for createERC20CollateralOption
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for createERC20CollateralOption
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function createERC20CollateralOption
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for liquidate
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for liquidate
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function liquidate
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Generating return summary for createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Return summary generated for createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Range graph generated
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Processed function createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Value Range Analysis took 0.300909 seconds
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Value Range Analysis finished
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Storage dependency graph compostion started!
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Storage dependency graph compostion finished!
[INFO] | 2026-09-17 01:20:30 PM | analyzer.OptionsContract | Dependency detection started!
[INFO] | 2026-09-17 01:20:31 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and transfer
[INFO] | 2026-09-17 01:20:31 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and transferFrom
[INFO] | 2026-09-17 01:20:32 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and exercise
[INFO] | 2026-09-17 01:20:32 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and issueOTokens
[INFO] | 2026-09-17 01:20:32 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:32 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and createETHCollateralOption
[INFO] | 2026-09-17 01:20:32 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:32 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and createERC20CollateralOption
[INFO] | 2026-09-17 01:20:32 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and burnOTokens
[INFO] | 2026-09-17 01:20:33 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions exercise and liquidate
[INFO] | 2026-09-17 01:20:33 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions removeCollateral and openRepo
[INFO] | 2026-09-17 01:20:34 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions removeCollateral and createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:34 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions removeCollateral and createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:34 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and addETHCollateral
[INFO] | 2026-09-17 01:20:34 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and addETHCollateral
[INFO] | 2026-09-17 01:20:35 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and addERC20Collateral
[INFO] | 2026-09-17 01:20:35 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and addERC20Collateral
[INFO] | 2026-09-17 01:20:36 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and exercise
[INFO] | 2026-09-17 01:20:37 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and exercise
[INFO] | 2026-09-17 01:20:37 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:38 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:38 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createETHCollateralOption
[INFO] | 2026-09-17 01:20:39 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createETHCollateralOption
[INFO] | 2026-09-17 01:20:40 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:41 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:42 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createERC20CollateralOption
[INFO] | 2026-09-17 01:20:43 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and createERC20CollateralOption
[INFO] | 2026-09-17 01:20:43 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and removeCollateral
[INFO] | 2026-09-17 01:20:43 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and removeCollateral
[INFO] | 2026-09-17 01:20:44 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and liquidate
[INFO] | 2026-09-17 01:20:46 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions claimCollateral and liquidate
[INFO] | 2026-09-17 01:20:47 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and openRepo
[INFO] | 2026-09-17 01:20:48 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and addETHCollateral
[INFO] | 2026-09-17 01:20:48 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and addERC20Collateral
[INFO] | 2026-09-17 01:20:49 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and exercise
[INFO] | 2026-09-17 01:20:51 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and createETHCollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:51 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and createETHCollateralOption
[INFO] | 2026-09-17 01:20:53 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and createERC20CollateralOptionNewRepo
[INFO] | 2026-09-17 01:20:54 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and createERC20CollateralOption
[INFO] | 2026-09-17 01:20:54 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and removeCollateral
[INFO] | 2026-09-17 01:20:56 PM | analyzer.OptionsContract | TOD dependency detected in file OptionsContract.sol in contract OptionsContract in by composing functions liquidate and liquidate
[INFO] | 2026-09-17 01:20:56 PM | analyzer.OptionsContract | Dependency detection finished!
[INFO] | 2026-09-17 01:20:56 PM | analyzer.OptionsContract | Static Analysis took 31.849699 seconds
[INFO] | 2026-09-17 01:20:56 PM | analyzer.OptionsContract | Dependency exists
[INFO] | 2026-09-17 01:20:56 PM | analyzer.OptionsContract | Invoking symbolic executor!
