[INFO] | 2026-09-17 11:56:48 AM | analyzer.Governance_fix | Analysis started at: 2026-09-17 11:56:48 AM
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function transferOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for addContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for addContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function addContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for removeContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for removeContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function removeContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for upgradeContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for upgradeContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function upgradeContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getContractVersionCount
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getContractVersionCount
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getContractVersionCount
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for renounceOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for renounceOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function renounceOwnership
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for vetoProposal
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for vetoProposal
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function vetoProposal
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setStakingAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setStakingAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setStakingAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setVotingPeriod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setVotingPeriod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setVotingPeriod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setVotingQuorumPercent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setVotingQuorumPercent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setVotingQuorumPercent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setRegistryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setRegistryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setRegistryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setMaxInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setMaxInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setMaxInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setMaxDescriptionLength
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setMaxDescriptionLength
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setMaxDescriptionLength
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setExecutionDelay
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setExecutionDelay
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setExecutionDelay
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for transferGuardianship
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for transferGuardianship
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function transferGuardianship
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getProposalById
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getProposalById
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getProposalById
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getProposalTargetContractHash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getProposalTargetContractHash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getProposalTargetContractHash
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getProposalDescriptionById
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getProposalDescriptionById
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getProposalDescriptionById
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getVoteByProposalAndVoter
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getVoteByProposalAndVoter
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getVoteByProposalAndVoter
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getGuardianAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getGuardianAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getGuardianAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getStakingAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getStakingAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getStakingAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getVotingPeriod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getVotingPeriod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getVotingPeriod
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getVotingQuorumPercent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getVotingQuorumPercent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getVotingQuorumPercent
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getRegistryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getRegistryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getRegistryAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getMaxInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getMaxInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getMaxInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getExecutionDelay
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getExecutionDelay
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getExecutionDelay
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getMaxDescriptionLength
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getMaxDescriptionLength
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getMaxDescriptionLength
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getInProgressProposals
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for transferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for transferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function transferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function transfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for transferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for transferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function transferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for getContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for getContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function getContract
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _decreaseVoteMagnitudeYes
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _decreaseVoteMagnitudeYes
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _decreaseVoteMagnitudeYes
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _decreaseVoteMagnitudeNo
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _decreaseVoteMagnitudeNo
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _decreaseVoteMagnitudeNo
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for safeTransfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for safeTransfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function safeTransfer
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for safeTransferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for safeTransferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function safeTransferFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for safeApprove
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for safeApprove
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function safeApprove
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for safeIncreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for safeIncreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function safeIncreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for safeDecreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for safeDecreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function safeDecreaseAllowance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for isStaker
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for isStaker
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function isStaker
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for updateClaimHistory
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for updateClaimHistory
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function updateClaimHistory
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _modifyStakeBalance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _modifyStakeBalance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _modifyStakeBalance
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _modifyTotalStaked
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _modifyTotalStaked
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _modifyTotalStaked
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for totalStakedForAt
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for totalStakedForAt
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function totalStakedForAt
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for totalStakedAt
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for totalStakedAt
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function totalStakedAt
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for setGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for setGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function setGovernanceAddress
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for guardianExecuteTransaction
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for guardianExecuteTransaction
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function guardianExecuteTransaction
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function initialize
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function burn
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for submitProposal
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for submitProposal
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function submitProposal
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _stakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _stakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _stakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _unstakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _unstakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _unstakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _validateVoteAndGetVoterStake
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _validateVoteAndGetVoterStake
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _validateVoteAndGetVoterStake
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _quorumMet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _quorumMet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _quorumMet
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function burnFrom
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for _burnFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for _burnFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function _burnFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for stakeRewards
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for stakeRewards
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function stakeRewards
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for stakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for stakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function stakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for delegateStakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for delegateStakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function delegateStakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for unstakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for unstakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function unstakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for undelegateStakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for undelegateStakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | State variable assignement do not exist
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function undelegateStakeFor
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for submitVote
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for submitVote
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Range graph generated
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Processed function submitVote
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Generating return summary for updateVote
[INFO] | 2026-09-17 11:56:57 AM | analyzer.Governance_fix | Return summary generated for updateVote
